attendee_id,direction,origin_lat,origin_lng,destination_lat,destination_lng,departure_time
A00014,departure,52.7068846,6.0790252,51.49987310839164,5.43323252389715,2025-05-17T14:55:00+0200
A00014,return,51.49987310839164,5.43323252389715,52.7068846,6.0790252,2025-05-17T00:18:00+0200
A00015,departure,51.2447017,5.6479536,51.49987310839164,5.43323252389715,2025-05-17T17:34:00+0200
A00015,return,51.49987310839164,5.43323252389715,51.2447017,5.6479536,2025-05-17T23:09:00+0200
A00016,departure,50.8966607,5.9455199,51.49987310839164,5.43323252389715,2025-05-17T13:49:00+0200
A00016,return,51.49987310839164,5.43323252389715,50.8966607,5.9455199,2025-05-17T23:51:00+0200
A00017,departure,51.2093819,3.8661557,51.49987310839164,5.43323252389715,2025-05-17T15:18:00+0200
A00017,return,51.49987310839164,5.43323252389715,51.2093819,3.8661557,2025-05-17T23:45:00+0200
A00018,departure,51.5500569,4.8255863,51.49987310839164,5.43323252389715,2025-05-17T15:58:00+0200
A00018,return,51.49987310839164,5.43323252389715,51.5500569,4.8255863,2025-05-17T01:15:00+0200
A00019,departure,51.5120286,5.3911825,51.49987310839164,5.43323252389715,2025-05-17T15:17:00+0200
A00019,return,51.49987310839164,5.43323252389715,51.5120286,5.3911825,2025-05-17T00:13:00+0200
A00020,departure,51.5506389,4.7500916,51.49987310839164,5.43323252389715,2025-05-17T13:14:00+0200
A00020,return,51.49987310839164,5.43323252389715,51.5506389,4.7500916,2025-05-17T23:58:00+0200
A00021,departure,51.4125324,5.5873077,51.49987310839164,5.43323252389715,2025-05-17T19:38:00+0200
A00021,return,51.49987310839164,5.43323252389715,51.4125324,5.5873077,2025-05-17T00:20:00+0200
A00022,departure,52.88667,6.1406466,51.49987310839164,5.43323252389715,2025-05-17T18:12:00+0200
A00022,return,51.49987310839164,5.43323252389715,52.88667,6.1406466,2025-05-17T01:10:00+0200
A00023,departure,51.9247537,4.6827307,51.49987310839164,5.43323252389715,2025-05-17T13:30:00+0200
A00023,return,51.49987310839164,5.43323252389715,51.9247537,4.6827307,2025-05-17T23:56:00+0200
A00024,departure,51.4426659,5.6799287,51.49987310839164,5.43323252389715,2025-05-17T16:52:00+0200
A00024,return,51.49987310839164,5.43323252389715,51.4426659,5.6799287,2025-05-17T00:49:00+0200
A00025,departure,52.1485477,5.7941895,51.49987310839164,5.43323252389715,2025-05-17T16:27:00+0200
A00025,return,51.49987310839164,5.43323252389715,52.1485477,5.7941895,2025-05-17T22:37:00+0200
A00026,departure,51.4735611,5.4796452,51.49987310839164,5.43323252389715,2025-05-17T15:03:00+0200
A00026,return,51.49987310839164,5.43323252389715,51.4735611,5.4796452,2025-05-17T00:08:00+0200
A00027,departure,51.4400122,5.4077487,51.49987310839164,5.43323252389715,2025-05-17T15:35:00+0200
A00027,return,51.49987310839164,5.43323252389715,51.4400122,5.4077487,2025-05-17T01:10:00+0200
A00028,departure,51.9720664,5.1941206,51.49987310839164,5.43323252389715,2025-05-17T14:30:00+0200
A00028,return,51.49987310839164,5.43323252389715,51.9720664,5.1941206,2025-05-17T00:56:00+0200
A00029,departure,53.1525734,5.5686483,51.49987310839164,5.43323252389715,2025-05-17T15:59:00+0200
A00029,return,51.49987310839164,5.43323252389715,53.1525734,5.5686483,2025-05-17T23:51:00+0200
A00030,departure,53.0408039,5.4772949,51.49987310839164,5.43323252389715,2025-05-17T15:43:00+0200
A00030,return,51.49987310839164,5.43323252389715,53.0408039,5.4772949,2025-05-17T00:37:00+0200
A00031,departure,51.4790557,5.6942299,51.49987310839164,5.43323252389715,2025-05-17T18:13:00+0200
A00031,return,51.49987310839164,5.43323252389715,51.4790557,5.6942299,2025-05-17T00:15:00+0200
A00032,departure,53.4468497,5.6049576,51.49987310839164,5.43323252389715,2025-05-17T20:14:00+0200
A00032,return,51.49987310839164,5.43323252389715,53.4468497,5.6049576,2025-05-17T22:05:00+0200
A00033,departure,51.5689166,5.034685,51.49987310839164,5.43323252389715,2025-05-17T18:36:00+0200
A00033,return,51.49987310839164,5.43323252389715,51.5689166,5.034685,2025-05-17T01:24:00+0200
A00034,departure,52.0281641,5.1477989,51.49987310839164,5.43323252389715,2025-05-17T15:20:00+0200
A00034,return,51.49987310839164,5.43323252389715,52.0281641,5.1477989,2025-05-17T23:23:00+0200
A00035,departure,52.6114368,6.711174,51.49987310839164,5.43323252389715,2025-05-17T15:16:00+0200
A00035,return,51.49987310839164,5.43323252389715,52.6114368,6.711174,2025-05-17T23:53:00+0200
A00036,departure,53.0109934,6.7727245,51.49987310839164,5.43323252389715,2025-05-17T17:14:00+0200
A00036,return,51.49987310839164,5.43323252389715,53.0109934,6.7727245,2025-05-17T00:43:00+0200
A00037,departure,51.4633416,5.6031216,51.49987310839164,5.43323252389715,2025-05-17T16:10:00+0200
A00037,return,51.49987310839164,5.43323252389715,51.4633416,5.6031216,2025-05-17T23:34:00+0200
A00038,departure,51.7149809,5.2682873,51.49987310839164,5.43323252389715,2025-05-17T15:54:00+0200
A00038,return,51.49987310839164,5.43323252389715,51.7149809,5.2682873,2025-05-17T01:02:00+0200
A00039,departure,51.6838721,5.3248973,51.49987310839164,5.43323252389715,2025-05-17T15:48:00+0200
A00039,return,51.49987310839164,5.43323252389715,51.6838721,5.3248973,2025-05-17T23:37:00+0200
A00040,departure,51.4809894,5.4126369,51.49987310839164,5.43323252389715,2025-05-17T15:03:00+0200
A00040,return,51.49987310839164,5.43323252389715,51.4809894,5.4126369,2025-05-17T00:51:00+0200
A00041,departure,51.982425,5.8222416,51.49987310839164,5.43323252389715,2025-05-17T16:28:00+0200
A00041,return,51.49987310839164,5.43323252389715,51.982425,5.8222416,2025-05-17T00:19:00+0200
A00042,departure,53.3368392,6.5650771,51.49987310839164,5.43323252389715,2025-05-17T17:23:00+0200
A00042,return,51.49987310839164,5.43323252389715,53.3368392,6.5650771,2025-05-17T23:11:00+0200
A00043,departure,51.4052147,5.3842516,51.49987310839164,5.43323252389715,2025-05-17T15:45:00+0200
A00043,return,51.49987310839164,5.43323252389715,51.4052147,5.3842516,2025-05-17T23:46:00+0200
A00044,departure,52.5331385,5.0549085,51.49987310839164,5.43323252389715,2025-05-17T16:17:00+0200
A00044,return,51.49987310839164,5.43323252389715,52.5331385,5.0549085,2025-05-17T00:38:00+0200
A00045,departure,51.45857,5.582778,51.49987310839164,5.43323252389715,2025-05-17T14:48:00+0200
A00045,return,51.49987310839164,5.43323252389715,51.45857,5.582778,2025-05-17T00:01:00+0200
A00046,departure,51.5013916,5.4020301,51.49987310839164,5.43323252389715,2025-05-17T19:25:00+0200
A00046,return,51.49987310839164,5.43323252389715,51.5013916,5.4020301,2025-05-17T00:06:00+0200
A00047,departure,51.4776797,5.491368,51.49987310839164,5.43323252389715,2025-05-17T19:58:00+0200
A00047,return,51.49987310839164,5.43323252389715,51.4776797,5.491368,2025-05-17T00:14:00+0200
A00048,departure,51.5389299,5.0131473,51.49987310839164,5.43323252389715,2025-05-17T18:15:00+0200
A00048,return,51.49987310839164,5.43323252389715,51.5389299,5.0131473,2025-05-17T00:40:00+0200
A00049,departure,52.8608821,5.8215907,51.49987310839164,5.43323252389715,2025-05-17T15:31:00+0200
A00049,return,51.49987310839164,5.43323252389715,52.8608821,5.8215907,2025-05-17T01:06:00+0200
A00050,departure,51.4757675,5.4290674,51.49987310839164,5.43323252389715,2025-05-17T15:46:00+0200
A00050,return,51.49987310839164,5.43323252389715,51.4757675,5.4290674,2025-05-17T23:54:00+0200
A00051,departure,51.6199461,4.8426878,51.49987310839164,5.43323252389715,2025-05-17T17:07:00+0200
A00051,return,51.49987310839164,5.43323252389715,51.6199461,4.8426878,2025-05-17T23:47:00+0200
A00052,departure,51.5031256,5.3774265,51.49987310839164,5.43323252389715,2025-05-17T17:02:00+0200
A00052,return,51.49987310839164,5.43323252389715,51.5031256,5.3774265,2025-05-17T23:09:00+0200
A00053,departure,51.4658852,5.504374,51.49987310839164,5.43323252389715,2025-05-17T15:30:00+0200
A00053,return,51.49987310839164,5.43323252389715,51.4658852,5.504374,2025-05-17T23:55:00+0200
A00054,departure,50.7523494,5.977369,51.49987310839164,5.43323252389715,2025-05-17T13:13:00+0200
A00054,return,51.49987310839164,5.43323252389715,50.7523494,5.977369,2025-05-17T22:08:00+0200
A00055,departure,53.0137392,6.9092858,51.49987310839164,5.43323252389715,2025-05-17T20:28:00+0200
A00055,return,51.49987310839164,5.43323252389715,53.0137392,6.9092858,2025-05-17T23:17:00+0200
A00056,departure,52.6655805,6.1678314,51.49987310839164,5.43323252389715,2025-05-17T15:57:00+0200
A00056,return,51.49987310839164,5.43323252389715,52.6655805,6.1678314,2025-05-17T23:12:00+0200
A00057,departure,51.5518358,4.8147404,51.49987310839164,5.43323252389715,2025-05-17T16:52:00+0200
A00057,return,51.49987310839164,5.43323252389715,51.5518358,4.8147404,2025-05-17T00:13:00+0200
A00058,departure,51.3297602,5.5911808,51.49987310839164,5.43323252389715,2025-05-17T14:13:00+0200
A00058,return,51.49987310839164,5.43323252389715,51.3297602,5.5911808,2025-05-17T23:13:00+0200
A00059,departure,51.4222495,5.4220241,51.49987310839164,5.43323252389715,2025-05-17T17:30:00+0200
A00059,return,51.49987310839164,5.43323252389715,51.4222495,5.4220241,2025-05-17T23:19:00+0200
A00060,departure,50.9224201,5.8571899,51.49987310839164,5.43323252389715,2025-05-17T16:07:00+0200
A00060,return,51.49987310839164,5.43323252389715,50.9224201,5.8571899,2025-05-17T01:28:00+0200
A00061,departure,51.8538311,4.767184,51.49987310839164,5.43323252389715,2025-05-17T14:32:00+0200
A00061,return,51.49987310839164,5.43323252389715,51.8538311,4.767184,2025-05-17T22:54:00+0200
A00062,departure,51.4881743,5.6970406,51.49987310839164,5.43323252389715,2025-05-17T21:08:00+0200
A00062,return,51.49987310839164,5.43323252389715,51.4881743,5.6970406,2025-05-17T23:54:00+0200
A00063,departure,51.6989475,5.266954,51.49987310839164,5.43323252389715,2025-05-17T18:24:00+0200
A00063,return,51.49987310839164,5.43323252389715,51.6989475,5.266954,2025-05-17T22:53:00+0200
A00064,departure,51.3419637,5.6317392,51.49987310839164,5.43323252389715,2025-05-17T15:00:00+0200
A00064,return,51.49987310839164,5.43323252389715,51.3419637,5.6317392,2025-05-17T00:56:00+0200
A00065,departure,51.4634801,5.705614,51.49987310839164,5.43323252389715,2025-05-17T16:48:00+0200
A00065,return,51.49987310839164,5.43323252389715,51.4634801,5.705614,2025-05-17T23:40:00+0200
A00066,departure,52.5899059,6.5598562,51.49987310839164,5.43323252389715,2025-05-17T18:09:00+0200
A00066,return,51.49987310839164,5.43323252389715,52.5899059,6.5598562,2025-05-17T23:47:00+0200
A00067,departure,51.3314103,5.5711014,51.49987310839164,5.43323252389715,2025-05-17T18:24:00+0200
A00067,return,51.49987310839164,5.43323252389715,51.3314103,5.5711014,2025-05-17T00:17:00+0200
A00068,departure,51.3422008,3.9134421,51.49987310839164,5.43323252389715,2025-05-17T21:28:00+0200
A00068,return,51.49987310839164,5.43323252389715,51.3422008,3.9134421,2025-05-17T23:33:00+0200
A00069,departure,51.5779011,5.0824428,51.49987310839164,5.43323252389715,2025-05-17T15:54:00+0200
A00069,return,51.49987310839164,5.43323252389715,51.5779011,5.0824428,2025-05-17T00:09:00+0200
A00070,departure,51.449529,5.4705099,51.49987310839164,5.43323252389715,2025-05-17T17:01:00+0200
A00070,return,51.49987310839164,5.43323252389715,51.449529,5.4705099,2025-05-17T00:36:00+0200
A00071,departure,51.483066,5.7007232,51.49987310839164,5.43323252389715,2025-05-17T16:05:00+0200
A00071,return,51.49987310839164,5.43323252389715,51.483066,5.7007232,2025-05-17T23:13:00+0200
A00072,departure,51.428597,5.5496545,51.49987310839164,5.43323252389715,2025-05-17T14:21:00+0200
A00072,return,51.49987310839164,5.43323252389715,51.428597,5.5496545,2025-05-17T23:13:00+0200
A00073,departure,51.4709574,5.7153739,51.49987310839164,5.43323252389715,2025-05-17T14:25:00+0200
A00073,return,51.49987310839164,5.43323252389715,51.4709574,5.7153739,2025-05-17T23:39:00+0200
A00074,departure,51.4379079,5.4069105,51.49987310839164,5.43323252389715,2025-05-17T16:51:00+0200
A00074,return,51.49987310839164,5.43323252389715,51.4379079,5.4069105,2025-05-17T23:36:00+0200
A00075,departure,51.4398644,5.5267735,51.49987310839164,5.43323252389715,2025-05-17T14:23:00+0200
A00075,return,51.49987310839164,5.43323252389715,51.4398644,5.5267735,2025-05-17T00:24:00+0200
A00076,departure,51.4848314,5.5387544,51.49987310839164,5.43323252389715,2025-05-17T17:47:00+0200
A00076,return,51.49987310839164,5.43323252389715,51.4848314,5.5387544,2025-05-17T23:15:00+0200
A00077,departure,53.038695,6.733643,51.49987310839164,5.43323252389715,2025-05-17T16:01:00+0200
A00077,return,51.49987310839164,5.43323252389715,53.038695,6.733643,2025-05-17T00:30:00+0200
A00078,departure,51.3804878,6.03192,51.49987310839164,5.43323252389715,2025-05-17T14:31:00+0200
A00078,return,51.49987310839164,5.43323252389715,51.3804878,6.03192,2025-05-17T23:37:00+0200
A00079,departure,51.4431789,5.5411861,51.49987310839164,5.43323252389715,2025-05-17T16:18:00+0200
A00079,return,51.49987310839164,5.43323252389715,51.4431789,5.5411861,2025-05-17T23:09:00+0200
A00080,departure,53.2032186,6.6758515,51.49987310839164,5.43323252389715,2025-05-17T14:00:00+0200
A00080,return,51.49987310839164,5.43323252389715,53.2032186,6.6758515,2025-05-17T23:32:00+0200
A00081,departure,51.44742,5.4273871,51.49987310839164,5.43323252389715,2025-05-17T15:12:00+0200
A00081,return,51.49987310839164,5.43323252389715,51.44742,5.4273871,2025-05-17T23:38:00+0200
A00082,departure,51.4497374,5.5364844,51.49987310839164,5.43323252389715,2025-05-17T16:05:00+0200
A00082,return,51.49987310839164,5.43323252389715,51.4497374,5.5364844,2025-05-17T00:39:00+0200
A00083,departure,53.3122274,5.9434875,51.49987310839164,5.43323252389715,2025-05-17T21:21:00+0200
A00083,return,51.49987310839164,5.43323252389715,53.3122274,5.9434875,2025-05-17T23:43:00+0200
A00084,departure,51.4860334,5.4153083,51.49987310839164,5.43323252389715,2025-05-17T17:21:00+0200
A00084,return,51.49987310839164,5.43323252389715,51.4860334,5.4153083,2025-05-17T00:08:00+0200
A00085,departure,51.439235,5.3879229,51.49987310839164,5.43323252389715,2025-05-17T17:08:00+0200
A00085,return,51.49987310839164,5.43323252389715,51.439235,5.3879229,2025-05-17T23:41:00+0200
A00086,departure,51.2441539,3.5151394,51.49987310839164,5.43323252389715,2025-05-17T16:21:00+0200
A00086,return,51.49987310839164,5.43323252389715,51.2441539,3.5151394,2025-05-17T01:02:00+0200
A00087,departure,51.5718051,4.755183,51.49987310839164,5.43323252389715,2025-05-17T16:19:00+0200
A00087,return,51.49987310839164,5.43323252389715,51.5718051,4.755183,2025-05-17T23:43:00+0200
A00088,departure,53.4686478,5.7920421,51.49987310839164,5.43323252389715,2025-05-17T14:10:00+0200
A00088,return,51.49987310839164,5.43323252389715,53.4686478,5.7920421,2025-05-17T23:01:00+0200
A00089,departure,53.1704537,7.0877393,51.49987310839164,5.43323252389715,2025-05-17T15:52:00+0200
A00089,return,51.49987310839164,5.43323252389715,53.1704537,7.0877393,2025-05-17T00:57:00+0200
A00090,departure,52.1310347,5.505684,51.49987310839164,5.43323252389715,2025-05-17T15:12:00+0200
A00090,return,51.49987310839164,5.43323252389715,52.1310347,5.505684,2025-05-17T23:36:00+0200
A00091,departure,51.8340072,5.7130026,51.49987310839164,5.43323252389715,2025-05-17T16:49:00+0200
A00091,return,51.49987310839164,5.43323252389715,51.8340072,5.7130026,2025-05-17T00:30:00+0200
A00092,departure,51.4492278,5.4241421,51.49987310839164,5.43323252389715,2025-05-17T14:34:00+0200
A00092,return,51.49987310839164,5.43323252389715,51.4492278,5.4241421,2025-05-17T23:42:00+0200
A00093,departure,52.6949305,4.7949186,51.49987310839164,5.43323252389715,2025-05-17T14:18:00+0200
A00093,return,51.49987310839164,5.43323252389715,52.6949305,4.7949186,2025-05-17T23:00:00+0200
A00094,departure,51.4150178,5.5542161,51.49987310839164,5.43323252389715,2025-05-17T17:48:00+0200
A00094,return,51.49987310839164,5.43323252389715,51.4150178,5.5542161,2025-05-17T23:07:00+0200
A00095,departure,51.4640509,5.5138132,51.49987310839164,5.43323252389715,2025-05-17T16:01:00+0200
A00095,return,51.49987310839164,5.43323252389715,51.4640509,5.5138132,2025-05-17T23:14:00+0200
A00096,departure,51.2580528,5.6992059,51.49987310839164,5.43323252389715,2025-05-17T15:35:00+0200
A00096,return,51.49987310839164,5.43323252389715,51.2580528,5.6992059,2025-05-17T00:29:00+0200
A00097,departure,51.4875494,5.4571714,51.49987310839164,5.43323252389715,2025-05-17T15:27:00+0200
A00097,return,51.49987310839164,5.43323252389715,51.4875494,5.4571714,2025-05-17T00:44:00+0200
A00098,departure,51.5970672,5.1090835,51.49987310839164,5.43323252389715,2025-05-17T16:15:00+0200
A00098,return,51.49987310839164,5.43323252389715,51.5970672,5.1090835,2025-05-17T23:51:00+0200
A00099,departure,53.283328,4.9923466,51.49987310839164,5.43323252389715,2025-05-17T17:12:00+0200
A00099,return,51.49987310839164,5.43323252389715,53.283328,4.9923466,2025-05-17T00:24:00+0200
A00100,departure,51.4935616,5.4132224,51.49987310839164,5.43323252389715,2025-05-17T21:24:00+0200
A00100,return,51.49987310839164,5.43323252389715,51.4935616,5.4132224,2025-05-17T23:13:00+0200
A00101,departure,51.9881704,4.8284374,51.49987310839164,5.43323252389715,2025-05-17T16:02:00+0200
A00101,return,51.49987310839164,5.43323252389715,51.9881704,4.8284374,2025-05-17T22:44:00+0200
A00102,departure,51.0633822,5.9710296,51.49987310839164,5.43323252389715,2025-05-17T19:49:00+0200
A00102,return,51.49987310839164,5.43323252389715,51.0633822,5.9710296,2025-05-17T23:40:00+0200
A00103,departure,51.5197599,5.4432098,51.49987310839164,5.43323252389715,2025-05-17T16:26:00+0200
A00103,return,51.49987310839164,5.43323252389715,51.5197599,5.4432098,2025-05-17T23:57:00+0200
A00104,departure,51.4116301,5.447384,51.49987310839164,5.43323252389715,2025-05-17T17:44:00+0200
A00104,return,51.49987310839164,5.43323252389715,51.4116301,5.447384,2025-05-17T23:57:00+0200
A00105,departure,52.0010869,6.1832965,51.49987310839164,5.43323252389715,2025-05-17T15:07:00+0200
A00105,return,51.49987310839164,5.43323252389715,52.0010869,6.1832965,2025-05-17T00:18:00+0200
A00106,departure,53.3462004,6.2970716,51.49987310839164,5.43323252389715,2025-05-17T15:21:00+0200
A00106,return,51.49987310839164,5.43323252389715,53.3462004,6.2970716,2025-05-17T00:24:00+0200
A00107,departure,51.5999184,4.7751202,51.49987310839164,5.43323252389715,2025-05-17T16:29:00+0200
A00107,return,51.49987310839164,5.43323252389715,51.5999184,4.7751202,2025-05-17T00:27:00+0200
A00108,departure,51.5304827,3.4281416,51.49987310839164,5.43323252389715,2025-05-17T13:56:00+0200
A00108,return,51.49987310839164,5.43323252389715,51.5304827,3.4281416,2025-05-17T23:47:00+0200
A00109,departure,52.4946871,6.1748957,51.49987310839164,5.43323252389715,2025-05-17T14:19:00+0200
A00109,return,51.49987310839164,5.43323252389715,52.4946871,6.1748957,2025-05-17T23:35:00+0200
A00110,departure,53.2201393,6.3032053,51.49987310839164,5.43323252389715,2025-05-17T18:07:00+0200
A00110,return,51.49987310839164,5.43323252389715,53.2201393,6.3032053,2025-05-17T23:58:00+0200
A00111,departure,52.3214026,5.5335577,51.49987310839164,5.43323252389715,2025-05-17T16:39:00+0200
A00111,return,51.49987310839164,5.43323252389715,52.3214026,5.5335577,2025-05-17T00:12:00+0200
A00112,departure,52.2134801,5.1073235,51.49987310839164,5.43323252389715,2025-05-17T18:21:00+0200
A00112,return,51.49987310839164,5.43323252389715,52.2134801,5.1073235,2025-05-17T23:25:00+0200
A00113,departure,52.9990166,7.1691927,51.49987310839164,5.43323252389715,2025-05-17T16:07:00+0200
A00113,return,51.49987310839164,5.43323252389715,52.9990166,7.1691927,2025-05-17T22:05:00+0200
A00114,departure,53.1430296,6.4076663,51.49987310839164,5.43323252389715,2025-05-17T21:12:00+0200
A00114,return,51.49987310839164,5.43323252389715,53.1430296,6.4076663,2025-05-17T23:08:00+0200
A00115,departure,51.4065195,5.4468669,51.49987310839164,5.43323252389715,2025-05-17T17:37:00+0200
A00115,return,51.49987310839164,5.43323252389715,51.4065195,5.4468669,2025-05-17T23:14:00+0200
A00116,departure,50.8793263,5.6773583,51.49987310839164,5.43323252389715,2025-05-17T15:40:00+0200
A00116,return,51.49987310839164,5.43323252389715,50.8793263,5.6773583,2025-05-17T23:33:00+0200
A00117,departure,52.3815625,4.8584294,51.49987310839164,5.43323252389715,2025-05-17T16:53:00+0200
A00117,return,51.49987310839164,5.43323252389715,52.3815625,4.8584294,2025-05-17T00:34:00+0200
A00118,departure,51.4127815,5.5042835,51.49987310839164,5.43323252389715,2025-05-17T15:37:00+0200
A00118,return,51.49987310839164,5.43323252389715,51.4127815,5.5042835,2025-05-17T23:28:00+0200
A00119,departure,51.4730378,5.5118739,51.49987310839164,5.43323252389715,2025-05-17T18:43:00+0200
A00119,return,51.49987310839164,5.43323252389715,51.4730378,5.5118739,2025-05-17T00:22:00+0200
A00120,departure,51.4720573,5.4500635,51.49987310839164,5.43323252389715,2025-05-17T20:46:00+0200
A00120,return,51.49987310839164,5.43323252389715,51.4720573,5.4500635,2025-05-17T00:58:00+0200
A00121,departure,51.4366026,5.4759637,51.49987310839164,5.43323252389715,2025-05-17T13:50:00+0200
A00121,return,51.49987310839164,5.43323252389715,51.4366026,5.4759637,2025-05-17T23:07:00+0200
A00122,departure,52.5240918,6.6036624,51.49987310839164,5.43323252389715,2025-05-17T16:44:00+0200
A00122,return,51.49987310839164,5.43323252389715,52.5240918,6.6036624,2025-05-17T00:35:00+0200
A00123,departure,51.4769206,5.428642,51.49987310839164,5.43323252389715,2025-05-17T16:33:00+0200
A00123,return,51.49987310839164,5.43323252389715,51.4769206,5.428642,2025-05-17T23:31:00+0200
A00124,departure,51.4914035,5.5144563,51.49987310839164,5.43323252389715,2025-05-17T16:08:00+0200
A00124,return,51.49987310839164,5.43323252389715,51.4914035,5.5144563,2025-05-17T23:14:00+0200
A00125,departure,51.4244637,5.48159,51.49987310839164,5.43323252389715,2025-05-17T15:37:00+0200
A00125,return,51.49987310839164,5.43323252389715,51.4244637,5.48159,2025-05-17T00:05:00+0200
A00126,departure,53.0904044,6.6522228,51.49987310839164,5.43323252389715,2025-05-17T14:58:00+0200
A00126,return,51.49987310839164,5.43323252389715,53.0904044,6.6522228,2025-05-17T23:09:00+0200
A00127,departure,52.6523963,6.6217034,51.49987310839164,5.43323252389715,2025-05-17T15:53:00+0200
A00127,return,51.49987310839164,5.43323252389715,52.6523963,6.6217034,2025-05-17T23:34:00+0200
A00128,departure,52.4098125,5.3699625,51.49987310839164,5.43323252389715,2025-05-17T14:48:00+0200
A00128,return,51.49987310839164,5.43323252389715,52.4098125,5.3699625,2025-05-17T00:00:00+0200
A00129,departure,51.4061229,5.5475344,51.49987310839164,5.43323252389715,2025-05-17T18:21:00+0200
A00129,return,51.49987310839164,5.43323252389715,51.4061229,5.5475344,2025-05-17T22:33:00+0200
A00130,departure,51.7933531,4.4857859,51.49987310839164,5.43323252389715,2025-05-17T16:29:00+0200
A00130,return,51.49987310839164,5.43323252389715,51.7933531,4.4857859,2025-05-17T00:30:00+0200
A00131,departure,51.4938423,5.4243172,51.49987310839164,5.43323252389715,2025-05-17T16:11:00+0200
A00131,return,51.49987310839164,5.43323252389715,51.4938423,5.4243172,2025-05-17T22:42:00+0200
A00132,departure,51.4251963,5.448456,51.49987310839164,5.43323252389715,2025-05-17T14:46:00+0200
A00132,return,51.49987310839164,5.43323252389715,51.4251963,5.448456,2025-05-17T00:57:00+0200
A00133,departure,51.5656248,5.1270707,51.49987310839164,5.43323252389715,2025-05-17T14:08:00+0200
A00133,return,51.49987310839164,5.43323252389715,51.5656248,5.1270707,2025-05-17T23:15:00+0200
A00134,departure,51.5572619,5.1162048,51.49987310839164,5.43323252389715,2025-05-17T17:19:00+0200
A00134,return,51.49987310839164,5.43323252389715,51.5572619,5.1162048,2025-05-17T23:03:00+0200
A00135,departure,51.4267711,5.4423951,51.49987310839164,5.43323252389715,2025-05-17T14:03:00+0200
A00135,return,51.49987310839164,5.43323252389715,51.4267711,5.4423951,2025-05-17T23:18:00+0200
A00136,departure,51.5344952,4.1519563,51.49987310839164,5.43323252389715,2025-05-17T14:46:00+0200
A00136,return,51.49987310839164,5.43323252389715,51.5344952,4.1519563,2025-05-17T23:47:00+0200
A00137,departure,51.4403475,5.4206706,51.49987310839164,5.43323252389715,2025-05-17T15:58:00+0200
A00137,return,51.49987310839164,5.43323252389715,51.4403475,5.4206706,2025-05-17T23:13:00+0200
A00138,departure,52.9923791,6.4368649,51.49987310839164,5.43323252389715,2025-05-17T20:35:00+0200
A00138,return,51.49987310839164,5.43323252389715,52.9923791,6.4368649,2025-05-17T00:30:00+0200
